   0.780000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.790000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.800000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.810000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.820000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.830000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.840000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.850000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.860000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.870000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.880000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.890000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.900000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.910000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.920000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.930000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.940000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.950000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.960000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.970000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.980000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   0.990000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.000000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.010000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.020000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.030000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.040000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.050000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.060000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.070000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.080000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.090000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.100000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.110000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.120000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.130000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.140000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.150000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.160000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.170000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.180000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.190000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.200000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.210000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.220000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.230000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.240000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.250000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.260000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.270000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.280000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.290000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.300000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.310000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.320000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.330000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.340000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.350000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.360000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.370000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.380000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.390000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.400000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.410000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.420000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.430000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.440000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.450000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.460000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.470000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.480000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.490000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.500000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.510000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.520000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.530000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.540000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.550000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.560000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.570000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.580000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.590000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.600000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.610000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.620000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.630000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.640000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.650000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.660000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.670000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.680000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.690000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.700000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.710000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.720000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.730000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.740000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.750000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.760000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.770000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.780000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.790000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.800000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.810000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.820000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.830000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.840000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.850000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.860000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.870000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.880000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.890000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.900000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.910000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.920000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.930000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.940000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.950000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.960000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.970000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.980000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   1.990000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.000000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.010000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.020000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.030000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.040000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.050000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.060000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.070000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.080000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.090000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.100000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.110000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.120000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.130000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.140000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.150000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.160000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.170000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.180000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.190000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.200000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.210000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.220000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.230000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.240000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.250000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.260000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.270000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.280000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.290000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.300000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.310000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.320000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.330000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.340000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.350000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.360000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.370000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.380000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.390000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.400000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.410000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.420000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.430000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.440000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.450000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.460000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.470000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.480000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.490000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.500000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.510000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.520000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.530000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.540000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.550000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.560000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.570000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.580000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.590000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.600000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.610000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.620000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.630000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.640000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.650000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.660000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.670000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.680000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.690000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.700000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.710000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.720000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.730000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.740000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.750000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.760000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.770000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.780000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.790000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.800000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.810000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.820000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.830000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.840000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.850000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.860000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.870000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.880000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.890000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.900000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.910000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.920000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.930000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.940000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.950000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.960000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.970000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.980000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   2.990000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.000000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.010000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.020000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.030000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.040000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.050000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.060000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.070000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.080000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.090000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.100000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.110000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.120000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.130000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.140000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.150000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.160000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.170000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.180000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.190000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.200000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.210000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.220000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.230000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.240000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.250000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.260000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.270000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.280000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.290000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.300000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.310000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.320000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.330000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.340000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.350000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.360000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.370000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.380000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.390000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.400000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.410000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.420000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.430000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.440000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.450000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.460000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.470000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.480000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.490000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.500000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.510000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.520000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.530000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.540000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.550000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.560000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.570000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.580000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.590000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.600000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.610000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.620000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.630000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.640000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.650000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.660000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.670000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.680000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.690000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.700000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.710000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.720000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.730000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.740000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.750000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.760000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.770000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.780000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.790000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.800000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.810000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.820000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.830000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.840000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.850000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.860000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.870000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.880000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.890000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.900000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.910000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.920000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.930000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.940000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.950000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.960000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.970000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.980000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   3.990000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.000000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.010000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.020000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.030000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.040000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.050000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.060000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.070000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.080000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.090000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.100000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.110000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.120000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.130000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.140000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.150000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.160000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.170000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.180000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.190000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.200000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.210000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.220000	 -nan(ind)	 -nan(ind)	 -nan(ind)
   4.230000	 -nan(ind)	 -nan(ind)	 -nan(ind)
